61.58970228881543,0.0,-294.0184833849312,61.60429369244712,0.0,-294.0881401977896,62.475782100239535,0.0,-298.2484736695284,62.069831332823256,0.0,-296.3105355966184
71.26839782471704,3.073898556710084,-291.8073302318516,71.26333739762066,3.0736802939172865,-291.7866103929627,72.26822822382755,3.1170606927944506,-295.90090070920064,71.79846032753957,3.0968351138814563,-293.97755681390396
67.41624073153052,-8.490596197431147,-292.614263203574,67.41855505607055,-8.490887670152368,-292.62430832568083,68.37187009037267,-8.610484982040479,-296.76092384291303,67.92756985250523,-8.554516481695433,-294.83224509423565
55.4613237121098,-8.320942829946578,-295.1185267846824,55.48424128781501,-8.324381187066104,-295.24047485095514,56.24991031182878,-8.438658025404392,-299.3125414326662,55.884362323829734,-8.383804345888336,-297.3673660081058
51.92466816132317,3.3479636448455525,-295.85936987714155,51.95273804452687,3.3497735157953197,-296.0193080770621,52.65345413523081,3.3950032617885566,-300.01165879034033,52.311201047870874,3.3729879878884863,-298.0616036521692
61.694149193845675,10.390477609464659,-293.81290184090744,61.70684222710082,10.392615359633163,-293.87335128356295,62.56784590046908,10.537640255016738,-297.9743754525731,62.16125004973338,10.469139006332957,-296.0377985542566
71.35232929050427,13.467579300745024,-291.4921261231726,71.34446815245762,13.466095529982542,-291.46001140644506,72.34338571662128,13.65416188946387,-295.54257953703126,71.87311625496199,13.565435061867099,-293.6212819459499
80.86192218865783,6.144101743772998,-289.24691994468606,80.83342798123974,6.141936678872892,-289.1449948171494,81.9990087172903,6.230246329825958,-293.3151102348146,81.46597362833064,6.189735276628048,-291.40859523919914
77.07556209589335,-5.418112985839684,-290.2932484180863,77.05652166739075,-5.41677451758696,-290.22153557304136,78.15531659360065,-5.49382141304194,-294.35965536018284,77.64728412181888,-5.458158569974146,-292.44626819882745
73.16220986851111,-16.97092160640498,-290.8598219093782,73.14871696127442,-16.967791751916295,-290.8061802191815,74.18208063109026,-17.207023414128717,-294.91363910358234,73.69984385875321,-17.09516649180288,-292.99648309941017
61.26504578246871,-16.81531897185969,-293.60516602804626,61.27574988797112,-16.8182569105494,-293.65646413177086,62.12337159852942,-17.051223737705403,-297.71969377676,61.71953928079958,-16.940341662472377,-295.78447922417183
